Row ID,Order ID,Ship Mode,Customer ID,City,State,Postal Code,Region,Product ID,Sales,Quantity,Discount,Profit,OrderDate,ShipDate
2997,CA-2011-138317,Standard Class,NW-18400,Philadelphia,Pennsylvania,19120,East,OFF-EN-10001539,24.896,4,0.2,8.4024,2020-05-21,2020-05-25
2998,CA-2011-138317,Standard Class,NW-18400,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000550,3.984,1,0.2,0.6474,2020-05-21,2020-05-25
2999,CA-2011-138317,Standard Class,NW-18400,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003628,95.968,4,0.2,28.7904,2020-05-21,2020-05-25
3000,CA-2011-138317,Standard Class,NW-18400,Philadelphia,Pennsylvania,19120,East,TEC-MA-10004521,206.991,3,0.7,-172.4925,2020-05-21,2020-05-25
3001,CA-2011-138317,Standard Class,NW-18400,Philadelphia,Pennsylvania,19120,East,OFF-AP-10003860,44.416,2,0.2,3.8864,2020-05-21,2020-05-25
3002,CA-2011-138317,Standard Class,NW-18400,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000069,9.006,2,0.7,-7.2048,2020-05-21,2020-05-25
3003,CA-2012-130610,Standard Class,VP-21730,Sterling Heights,Michigan,48310,Central,OFF-BI-10003655,19.0,5,0.0,8.93,2021-06-05,2021-06-10
3004,CA-2014-104381,Standard Class,RD-19810,Rochester,New York,14609,East,OFF-BI-10001628,33.376,4,0.2,10.43,2023-11-17,2023-11-24
3005,CA-2013-131499,First Class,MG-17875,New York City,New York,10011,East,OFF-AP-10003779,207.48,1,0.0,62.244,2022-08-09,2022-08-11
3006,CA-2011-148761,Standard Class,PA-19060,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,91.68,3,0.0,45.84,2020-04-17,2020-04-21
3007,CA-2014-116519,First Class,CR-12730,New York City,New York,10009,East,OFF-AP-10000828,904.9,5,0.0,253.372,2023-09-14,2023-09-16
3008,CA-2011-130729,Standard Class,AA-10375,Rancho Cucamonga,California,91730,West,OFF-BI-10002706,34.272,3,0.2,11.1384,2020-09-24,2020-09-29
3009,CA-2013-124772,First Class,JG-15160,Murray,Kentucky,42071,South,FUR-FU-10004748,191.82,3,0.0,74.8098,2022-11-06,2022-11-07
3010,CA-2013-115525,Standard Class,RR-19525,Toledo,Ohio,43615,East,OFF-AP-10000026,243.88,5,0.2,27.4365,2022-06-26,2022-06-30
3011,CA-2014-134845,Standard Class,SR-20425,Louisville,Colorado,80027,West,OFF-BI-10000773,12.03,5,0.7,-9.223,2023-03-18,2023-03-24
3012,CA-2014-134845,Standard Class,SR-20425,Louisville,Colorado,80027,West,TEC-MA-10000822,2549.985,5,0.7,-3399.98,2023-03-18,2023-03-24
3013,CA-2014-134845,Standard Class,SR-20425,Louisville,Colorado,80027,West,OFF-BI-10001543,21.594,2,0.7,-15.8356,2023-03-18,2023-03-24
3014,CA-2014-134845,Standard Class,SR-20425,Louisville,Colorado,80027,West,OFF-BI-10003355,8.964,6,0.7,-6.5736,2023-03-18,2023-03-24
3015,CA-2014-134845,Standard Class,SR-20425,Louisville,Colorado,80027,West,OFF-PA-10002005,20.736,4,0.2,7.2576,2023-03-18,2023-03-24
3016,US-2012-138919,Standard Class,LS-16975,New York City,New York,10035,East,FUR-TA-10004154,344.22,2,0.4,-103.266,2021-08-17,2021-08-21
3017,US-2013-160528,Standard Class,MH-18115,Pharr,Texas,78577,Central,OFF-ST-10002743,727.296,8,0.2,-172.7328,2022-07-24,2022-07-31
3018,US-2013-160528,Standard Class,MH-18115,Pharr,Texas,78577,Central,FUR-FU-10004973,22.608,3,0.6,-10.1736,2022-07-24,2022-07-31
3019,US-2013-160528,Standard Class,MH-18115,Pharr,Texas,78577,Central,TEC-AC-10002842,666.4,7,0.2,-33.32,2022-07-24,2022-07-31
3020,CA-2012-123568,Standard Class,SC-20095,West Jordan,Utah,84084,West,OFF-FA-10002701,5.04,3,0.0,0.2016,2021-10-08,2021-10-14
3021,CA-2012-123568,Standard Class,SC-20095,West Jordan,Utah,84084,West,OFF-PA-10001125,92.94,3,0.0,41.823,2021-10-08,2021-10-14
3022,CA-2012-123568,Standard Class,SC-20095,West Jordan,Utah,84084,West,FUR-FU-10004090,66.69,3,0.0,22.0077,2021-10-08,2021-10-14
3023,CA-2012-123568,Standard Class,SC-20095,West Jordan,Utah,84084,West,OFF-BI-10001510,91.68,5,0.2,28.65,2021-10-08,2021-10-14
3024,CA-2014-124674,Standard Class,JB-16000,Brownsville,Texas,78521,Central,FUR-BO-10002202,327.7328,2,0.32,-14.4588,2023-10-18,2023-10-24
3025,CA-2012-164441,Standard Class,AC-10450,New York City,New York,10011,East,OFF-BI-10001922,52.272,11,0.2,17.6418,2021-10-08,2021-10-13
3026,CA-2012-164441,Standard Class,AC-10450,New York City,New York,10011,East,OFF-PA-10001667,17.94,3,0.0,8.073,2021-10-08,2021-10-13
3027,CA-2014-169054,Standard Class,MO-17800,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001488,254.352,3,0.2,0.0,2023-03-23,2023-03-27
3028,CA-2011-106719,Same Day,RB-19645,Billings,Montana,59102,West,OFF-BI-10002799,8.288,2,0.2,2.6936,2020-07-24,2020-07-24
3029,CA-2014-116855,Standard Class,AI-10855,Chesapeake,Virginia,23320,South,FUR-CH-10003846,504.9,5,0.0,80.784,2023-11-18,2023-11-22
3030,US-2013-164189,Standard Class,DR-12880,Gresham,Oregon,97030,West,TEC-PH-10003691,403.168,4,0.2,25.198,2022-02-25,2022-02-28
3031,CA-2012-168480,Standard Class,DM-12955,Lincoln Park,Michigan,48146,Central,FUR-BO-10000468,194.32,4,0.0,31.0912,2021-08-21,2021-08-27
3032,CA-2012-168480,Standard Class,DM-12955,Lincoln Park,Michigan,48146,Central,OFF-AR-10001044,25.99,1,0.0,7.5371,2021-08-21,2021-08-27
3033,US-2013-114293,Standard Class,JH-16180,Gresham,Oregon,97030,West,FUR-CH-10003833,195.136,4,0.2,-12.196,2022-10-22,2022-10-27
3034,CA-2014-134173,Standard Class,AB-10060,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004355,20.736,4,0.2,7.2576,2023-08-17,2023-08-22
3035,US-2012-123960,Standard Class,BD-11605,Monroe,Louisiana,71203,South,TEC-AC-10003038,53.7,6,0.0,10.203,2021-05-11,2021-05-16
3036,US-2012-123960,Standard Class,BD-11605,Monroe,Louisiana,71203,South,OFF-BI-10002799,36.26,7,0.0,16.6796,2021-05-11,2021-05-16
3037,US-2012-123960,Standard Class,BD-11605,Monroe,Louisiana,71203,South,OFF-AR-10003582,56.3,2,0.0,15.764,2021-05-11,2021-05-16
3038,US-2012-123960,Standard Class,BD-11605,Monroe,Louisiana,71203,South,OFF-PA-10004451,32.4,5,0.0,15.552,2021-05-11,2021-05-16
3039,US-2012-123960,Standard Class,BD-11605,Monroe,Louisiana,71203,South,FUR-FU-10004666,29.16,2,0.0,10.7892,2021-05-11,2021-05-16
3040,CA-2014-101749,Standard Class,AS-10045,Pasadena,California,91104,West,FUR-TA-10001520,171.288,3,0.2,-6.4233,2023-09-04,2023-09-09
3041,US-2013-147991,Standard Class,ZD-21925,Chattanooga,Tennessee,37421,South,FUR-FU-10004270,16.72,5,0.2,3.344,2022-04-06,2022-04-10
3042,CA-2014-149559,Same Day,KF-16285,Long Beach,California,90805,West,OFF-PA-10003172,12.96,2,0.0,6.2208,2023-08-12,2023-08-13
3043,CA-2014-149559,Same Day,KF-16285,Long Beach,California,90805,West,OFF-EN-10002312,22.18,2,0.0,10.8682,2023-08-12,2023-08-13
3044,CA-2014-149559,Same Day,KF-16285,Long Beach,California,90805,West,FUR-CH-10002320,2054.272,8,0.2,256.784,2023-08-12,2023-08-13
3045,CA-2012-135174,Second Class,BP-11230,Troy,Ohio,45373,East,TEC-PH-10001530,1022.97,5,0.4,-255.7425,2021-03-30,2021-04-02
3046,CA-2014-125290,Second Class,CC-12430,Minneapolis,Minnesota,55407,Central,OFF-AR-10001216,13.9,5,0.0,3.614,2023-10-07,2023-10-11
3047,CA-2014-125290,Second Class,CC-12430,Minneapolis,Minnesota,55407,Central,OFF-PA-10003127,26.38,1,0.0,12.1348,2023-10-07,2023-10-11
3048,CA-2011-137351,Standard Class,DB-13615,Seattle,Washington,98105,West,OFF-BI-10003910,43.176,7,0.2,13.4925,2020-08-30,2020-09-04
3049,CA-2014-121419,First Class,TC-21475,Columbus,Georgia,31907,South,FUR-TA-10004534,411.8,2,0.0,70.006,2023-03-03,2023-03-05
3050,CA-2014-121419,First Class,TC-21475,Columbus,Georgia,31907,South,TEC-AC-10000892,360.0,4,0.0,129.6,2023-03-03,2023-03-05
3051,US-2014-148054,Standard Class,NZ-18565,Meridian,Idaho,83642,West,FUR-FU-10003247,41.96,2,0.0,2.9372,2023-09-07,2023-09-12
3052,US-2014-148054,Standard Class,NZ-18565,Meridian,Idaho,83642,West,OFF-AP-10004336,227.84,4,0.0,66.0736,2023-09-07,2023-09-12
3053,US-2014-148054,Standard Class,NZ-18565,Meridian,Idaho,83642,West,OFF-PA-10001295,37.94,2,0.0,18.2112,2023-09-07,2023-09-12
3054,CA-2013-128517,Second Class,SW-20350,Detroit,Michigan,48227,Central,TEC-PH-10002555,517.9,2,0.0,134.654,2022-03-10,2022-03-15
3055,CA-2013-128517,Second Class,SW-20350,Detroit,Michigan,48227,Central,OFF-BI-10000831,5.28,2,0.0,2.4288,2022-03-10,2022-03-15
3056,US-2012-100377,Standard Class,TS-21370,Chicago,Illinois,60623,Central,TEC-CO-10001046,2799.96,5,0.2,874.9875,2021-07-28,2021-08-01
3057,CA-2014-131492,Second Class,HH-15010,San Francisco,California,94110,West,OFF-EN-10002973,8.96,2,0.0,4.3008,2023-09-20,2023-09-25
3058,CA-2014-131492,Second Class,HH-15010,San Francisco,California,94110,West,OFF-LA-10001641,31.5,10,0.0,15.12,2023-09-20,2023-09-25
3059,CA-2014-131492,Second Class,HH-15010,San Francisco,California,94110,West,FUR-FU-10003878,30.56,2,0.0,10.3904,2023-09-20,2023-09-25
3060,CA-2014-131492,Second Class,HH-15010,San Francisco,California,94110,West,FUR-TA-10003837,24.368,2,0.2,-3.3506,2023-09-20,2023-09-25
3061,CA-2013-144554,Standard Class,DM-13345,Newark,Ohio,43055,East,TEC-AC-10002800,119.976,3,0.2,22.4955,2022-10-08,2022-10-13
3062,CA-2014-127621,Standard Class,RE-19450,Dallas,Texas,75081,Central,OFF-PA-10001307,26.88,8,0.2,9.744,2023-02-04,2023-02-08
3063,CA-2012-145184,First Class,JD-16150,Newark,Delaware,19711,East,TEC-PH-10002350,83.97,3,0.0,23.5116,2021-10-27,2021-10-29
3064,CA-2012-145184,First Class,JD-16150,Newark,Delaware,19711,East,TEC-AC-10000397,104.97,3,0.0,7.3479,2021-10-27,2021-10-29
3065,CA-2014-106859,Second Class,BF-11215,Albuquerque,New Mexico,87105,West,OFF-ST-10000615,90.8,8,0.0,25.424,2023-02-14,2023-02-19
3066,CA-2014-106859,Second Class,BF-11215,Albuquerque,New Mexico,87105,West,TEC-PH-10004531,140.736,8,0.2,49.2576,2023-02-14,2023-02-19
3067,CA-2014-106859,Second Class,BF-11215,Albuquerque,New Mexico,87105,West,TEC-AC-10004001,214.95,5,0.0,88.1295,2023-02-14,2023-02-19
3068,CA-2014-106859,Second Class,BF-11215,Albuquerque,New Mexico,87105,West,OFF-PA-10001534,45.36,7,0.0,21.7728,2023-02-14,2023-02-19
3069,CA-2014-106859,Second Class,BF-11215,Albuquerque,New Mexico,87105,West,OFF-PA-10001815,288.24,6,0.0,138.3552,2023-02-14,2023-02-19
3070,US-2014-120089,Same Day,ML-17755,Toledo,Ohio,43615,East,OFF-AP-10003779,663.936,4,0.2,82.992,2023-11-01,2023-11-01
3071,CA-2011-119375,Standard Class,YC-21895,Newark,Delaware,19711,East,OFF-ST-10002011,2934.33,7,0.0,792.2691,2020-10-17,2020-10-22
3072,CA-2011-119375,Standard Class,YC-21895,Newark,Delaware,19711,East,FUR-FU-10002379,124.41,3,0.0,14.9292,2020-10-17,2020-10-22
3073,CA-2011-119375,Standard Class,YC-21895,Newark,Delaware,19711,East,OFF-AR-10003752,57.75,5,0.0,26.565,2020-10-17,2020-10-22
3074,CA-2013-125206,First Class,LR-16915,Los Angeles,California,90045,West,OFF-ST-10003692,114.46,2,0.0,28.615,2021-12-03,2021-12-05
3075,CA-2012-126137,Standard Class,BS-11755,Los Angeles,California,90032,West,FUR-BO-10004409,120.666,2,0.15,18.4548,2021-09-03,2021-09-08
3076,CA-2011-143903,Standard Class,KM-16375,Dallas,Texas,75217,Central,OFF-ST-10003306,342.864,3,0.2,38.5722,2020-06-20,2020-06-24
3077,CA-2011-143903,Standard Class,KM-16375,Dallas,Texas,75217,Central,FUR-FU-10003724,16.74,5,0.6,-14.229,2020-06-20,2020-06-24
3078,CA-2011-143903,Standard Class,KM-16375,Dallas,Texas,75217,Central,FUR-CH-10002024,981.372,2,0.3,-140.196,2020-06-20,2020-06-24
3079,CA-2011-104780,Standard Class,BT-11530,San Diego,California,92037,West,OFF-AR-10003514,31.84,8,0.0,10.5072,2020-04-21,2020-04-25
3080,CA-2014-101182,First Class,KB-16405,Apple Valley,California,92307,West,OFF-PA-10001800,12.96,2,0.0,6.2208,2023-08-05,2023-08-06
3081,CA-2014-101182,First Class,KB-16405,Apple Valley,California,92307,West,TEC-PH-10003589,43.176,3,0.2,15.1116,2023-08-05,2023-08-06
3082,US-2014-132297,Standard Class,DW-13480,Louisville,Kentucky,40214,South,OFF-BI-10003364,58.34,2,0.0,28.0032,2023-04-28,2023-05-03
3083,US-2014-132297,Standard Class,DW-13480,Louisville,Kentucky,40214,South,TEC-PH-10002834,539.97,3,0.0,134.9925,2023-04-28,2023-05-03
3084,CA-2011-100328,Standard Class,JC-15340,New York City,New York,10024,East,OFF-BI-10000343,3.928,1,0.2,1.3257,2019-12-29,2020-01-04
3085,CA-2014-118773,Standard Class,TP-21415,Houston,Texas,77070,Central,OFF-BI-10004584,252.784,4,0.8,-417.0936,2023-01-10,2023-01-15
3086,CA-2014-118773,Standard Class,TP-21415,Houston,Texas,77070,Central,TEC-AC-10002402,127.984,2,0.2,15.998,2023-01-10,2023-01-15
3087,CA-2014-118773,Standard Class,TP-21415,Houston,Texas,77070,Central,FUR-FU-10000550,3.984,2,0.6,-2.6892,2023-01-10,2023-01-15
3088,CA-2014-118773,Standard Class,TP-21415,Houston,Texas,77070,Central,OFF-AP-10000055,12.992,2,0.8,-32.48,2023-01-10,2023-01-15
3089,US-2014-159205,Second Class,DB-12910,Henderson,Kentucky,42420,South,FUR-FU-10001591,61.0,5,0.0,25.62,2023-03-01,2023-03-03
3090,US-2014-159205,Second Class,DB-12910,Henderson,Kentucky,42420,South,TEC-PH-10000526,671.93,7,0.0,188.1404,2023-03-01,2023-03-03
3091,CA-2013-112123,Standard Class,BH-11710,Newark,Delaware,19711,East,OFF-BI-10001071,447.86,7,0.0,219.4514,2022-02-04,2022-02-09
3092,CA-2013-112123,Standard Class,BH-11710,Newark,Delaware,19711,East,TEC-PH-10001557,479.95,5,0.0,129.5865,2022-02-04,2022-02-09
3093,CA-2013-112123,Standard Class,BH-11710,Newark,Delaware,19711,East,OFF-PA-10001977,166.44,3,0.0,79.8912,2022-02-04,2022-02-09
3094,CA-2012-114468,Same Day,TD-20995,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,31.68,4,0.2,2.772,2021-07-23,2021-07-23
3095,CA-2012-114468,Same Day,TD-20995,Bolingbrook,Illinois,60440,Central,OFF-PA-10000809,10.368,2,0.2,3.6288,2021-07-23,2021-07-23
3096,CA-2012-114468,Same Day,TD-20995,Bolingbrook,Illinois,60440,Central,OFF-FA-10003021,12.032,8,0.2,2.256,2021-07-23,2021-07-23
3097,CA-2012-114468,Same Day,TD-20995,Bolingbrook,Illinois,60440,Central,OFF-AP-10000696,5.768,2,0.8,-13.5548,2021-07-23,2021-07-23
3098,CA-2014-135692,Standard Class,CV-12805,Fort Worth,Texas,76106,Central,OFF-LA-10001158,33.12,4,0.2,11.592,2023-03-28,2023-04-02
3099,CA-2014-135692,Standard Class,CV-12805,Fort Worth,Texas,76106,Central,FUR-BO-10002268,220.2656,4,0.32,-42.1096,2023-03-28,2023-04-02
3100,CA-2014-131233,Standard Class,CS-12355,New York City,New York,10024,East,OFF-BI-10000829,10.776,3,0.2,3.5022,2023-03-15,2023-03-20
3101,CA-2014-131233,Standard Class,CS-12355,New York City,New York,10024,East,FUR-BO-10003441,242.352,3,0.2,9.0882,2023-03-15,2023-03-20
3102,CA-2014-119578,Second Class,JG-15310,Providence,Rhode Island,2908,East,OFF-SU-10003505,695.16,6,0.0,34.758,2023-11-23,2023-11-28
3103,CA-2014-119578,Second Class,JG-15310,Providence,Rhode Island,2908,East,FUR-BO-10003660,220.98,1,0.0,50.8254,2023-11-23,2023-11-28
3104,CA-2013-124562,Standard Class,JP-16135,Columbus,Ohio,43229,East,OFF-BI-10001267,12.957,7,0.7,-9.5018,2022-11-09,2022-11-13
3105,US-2014-140074,Standard Class,EC-14050,New York City,New York,10024,East,OFF-PA-10002741,25.68,6,0.0,11.556,2023-02-24,2023-02-28
3106,CA-2013-103037,Standard Class,KH-16630,Houston,Texas,77070,Central,OFF-LA-10004345,15.712,4,0.2,5.6956,2022-06-26,2022-06-30
3107,CA-2014-127460,Standard Class,FG-14260,Aurora,Illinois,60505,Central,OFF-ST-10004340,298.464,6,0.2,26.1156,2023-06-11,2023-06-15
3108,CA-2013-121671,Standard Class,AA-10480,Springfield,Missouri,65807,Central,OFF-PA-10001471,21.93,3,0.0,10.0878,2022-06-18,2022-06-23
3109,CA-2013-121671,Standard Class,AA-10480,Springfield,Missouri,65807,Central,OFF-ST-10002344,242.94,3,0.0,4.8588,2022-06-18,2022-06-23
3110,CA-2013-121671,Standard Class,AA-10480,Springfield,Missouri,65807,Central,OFF-PA-10001892,7.64,1,0.0,3.7436,2022-06-18,2022-06-23
3111,CA-2013-121671,Standard Class,AA-10480,Springfield,Missouri,65807,Central,OFF-PA-10001934,51.84,8,0.0,25.4016,2022-06-18,2022-06-23
3112,CA-2013-121671,Standard Class,AA-10480,Springfield,Missouri,65807,Central,OFF-ST-10000078,265.17,1,0.0,47.7306,2022-06-18,2022-06-23
3113,CA-2013-150350,Standard Class,MS-17770,Seattle,Washington,98105,West,TEC-MA-10001972,837.6,3,0.2,62.82,2022-07-24,2022-07-31
3114,CA-2013-150350,Standard Class,MS-17770,Seattle,Washington,98105,West,OFF-EN-10002504,135.9,5,0.0,63.873,2022-07-24,2022-07-31
3115,CA-2013-150350,Standard Class,MS-17770,Seattle,Washington,98105,West,OFF-PA-10002160,34.68,6,0.0,16.9932,2022-07-24,2022-07-31
3116,CA-2013-150350,Standard Class,MS-17770,Seattle,Washington,98105,West,FUR-CH-10001973,532.704,6,0.2,-39.9528,2022-07-24,2022-07-31
3117,CA-2013-150350,Standard Class,MS-17770,Seattle,Washington,98105,West,OFF-AP-10001492,43.1,5,0.0,11.206,2022-07-24,2022-07-31
3118,CA-2013-150350,Standard Class,MS-17770,Seattle,Washington,98105,West,OFF-SU-10002189,15.88,4,0.0,0.1588,2022-07-24,2022-07-31
3119,CA-2012-121720,First Class,JE-15610,Lakeland,Florida,33801,South,FUR-CH-10003312,1123.92,5,0.2,-182.637,2021-05-11,2021-05-12
3120,CA-2012-121720,First Class,JE-15610,Lakeland,Florida,33801,South,TEC-PH-10002496,249.584,2,0.2,31.198,2021-05-11,2021-05-12
3121,CA-2012-121720,First Class,JE-15610,Lakeland,Florida,33801,South,FUR-FU-10003464,48.672,3,0.2,7.3008,2021-05-11,2021-05-12
3122,CA-2012-121720,First Class,JE-15610,Lakeland,Florida,33801,South,OFF-AR-10000380,60.768,2,0.2,7.596,2021-05-11,2021-05-12
3123,CA-2012-121720,First Class,JE-15610,Lakeland,Florida,33801,South,OFF-BI-10004593,78.6,5,0.7,-62.88,2021-05-11,2021-05-12
3124,CA-2012-121720,First Class,JE-15610,Lakeland,Florida,33801,South,OFF-BI-10001308,3.768,2,0.7,-3.14,2021-05-11,2021-05-12
3125,CA-2012-121720,First Class,JE-15610,Lakeland,Florida,33801,South,OFF-ST-10001780,1036.624,2,0.2,51.8312,2021-05-11,2021-05-12
3126,CA-2012-121720,First Class,JE-15610,Lakeland,Florida,33801,South,OFF-ST-10003816,563.808,4,0.2,21.1428,2021-05-11,2021-05-12
3127,CA-2014-149895,Standard Class,EB-14110,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,258.528,2,0.4,-47.3968,2023-08-09,2023-08-13
3128,CA-2014-147564,Standard Class,BP-11155,New York City,New York,10011,East,OFF-PA-10004438,49.12,4,0.0,23.0864,2023-09-03,2023-09-07
3129,CA-2011-136399,First Class,CC-12100,Los Angeles,California,90049,West,FUR-FU-10004090,44.46,2,0.0,14.6718,2020-11-16,2020-11-17
3130,CA-2011-136399,First Class,CC-12100,Los Angeles,California,90049,West,FUR-CH-10002602,241.568,2,0.2,18.1176,2020-11-16,2020-11-17
3131,CA-2011-136399,First Class,CC-12100,Los Angeles,California,90049,West,TEC-AC-10001142,395.0,5,0.0,39.5,2020-11-16,2020-11-17
3132,CA-2011-136399,First Class,CC-12100,Los Angeles,California,90049,West,TEC-PH-10004977,627.168,4,0.2,70.5564,2020-11-16,2020-11-17
3133,CA-2011-107916,First Class,JP-15460,Oceanside,New York,11572,East,FUR-FU-10004586,13.28,2,0.0,6.3744,2020-07-24,2020-07-26
3134,CA-2011-107916,First Class,JP-15460,Oceanside,New York,11572,East,OFF-BI-10001116,12.672,3,0.2,4.4352,2020-07-24,2020-07-26
3135,CA-2014-164168,Standard Class,LS-16975,Dallas,Texas,75081,Central,OFF-BI-10000666,30.56,5,0.8,-45.84,2023-10-13,2023-10-19
3136,CA-2014-164168,Standard Class,LS-16975,Dallas,Texas,75081,Central,OFF-ST-10002583,77.952,3,0.2,-15.5904,2023-10-13,2023-10-19
3137,CA-2014-164168,Standard Class,LS-16975,Dallas,Texas,75081,Central,TEC-PH-10004908,67.992,1,0.2,8.499,2023-10-13,2023-10-19
3138,CA-2014-164168,Standard Class,LS-16975,Dallas,Texas,75081,Central,OFF-EN-10001219,12.224,2,0.2,4.4312,2023-10-13,2023-10-19
3139,CA-2014-164168,Standard Class,LS-16975,Dallas,Texas,75081,Central,TEC-AC-10004568,44.784,2,0.2,-0.5598,2023-10-13,2023-10-19
3140,CA-2014-164168,Standard Class,LS-16975,Dallas,Texas,75081,Central,FUR-FU-10001756,22.848,3,0.6,-17.7072,2023-10-13,2023-10-19
3141,CA-2012-112557,First Class,JL-15850,New York City,New York,10035,East,OFF-AP-10002311,206.43,3,0.0,90.8292,2021-03-25,2021-03-28
3142,US-2011-122959,Same Day,CY-12745,San Antonio,Texas,78207,Central,OFF-BI-10003650,210.392,2,0.8,-336.6272,2020-11-12,2020-11-12
3143,CA-2014-162572,Second Class,RB-19360,Cincinnati,Ohio,45231,East,TEC-AC-10003628,119.96,5,0.2,35.988,2023-08-26,2023-08-28
3144,CA-2014-162572,Second Class,RB-19360,Cincinnati,Ohio,45231,East,OFF-AR-10001547,10.608,6,0.2,0.9282,2023-08-26,2023-08-28
3145,US-2013-148110,Standard Class,AR-10825,Austin,Texas,78745,Central,FUR-CH-10002647,347.802,7,0.3,-24.843,2022-08-06,2022-08-12
3146,CA-2014-131828,Second Class,CS-11845,Seattle,Washington,98105,West,FUR-CH-10004495,963.136,4,0.2,108.3528,2023-01-12,2023-01-14
3147,CA-2014-131828,Second Class,CS-11845,Seattle,Washington,98105,West,TEC-PH-10002923,88.776,3,0.2,7.7679,2023-01-12,2023-01-14
3148,CA-2011-109218,Second Class,AR-10825,Los Angeles,California,90004,West,OFF-AR-10001374,32.4,5,0.0,10.368,2020-05-30,2020-06-03
3149,CA-2013-120558,First Class,RD-19810,New York City,New York,10035,East,OFF-PA-10003441,32.4,5,0.0,15.552,2022-05-08,2022-05-11
3150,US-2011-109036,Standard Class,KH-16510,Seattle,Washington,98103,West,OFF-LA-10002043,31.05,3,0.0,14.904,2020-11-20,2020-11-25
3151,CA-2012-147830,First Class,NF-18385,Newark,Ohio,43055,East,TEC-AC-10002049,2025.36,6,0.2,607.608,2021-11-15,2021-11-18
3152,CA-2012-147830,First Class,NF-18385,Newark,Ohio,43055,East,TEC-MA-10000418,1799.994,2,0.7,-2639.9912,2021-11-15,2021-11-18
3153,CA-2012-147830,First Class,NF-18385,Newark,Ohio,43055,East,TEC-PH-10004908,101.988,2,0.4,-16.998,2021-11-15,2021-11-18
3154,CA-2012-147830,First Class,NF-18385,Newark,Ohio,43055,East,FUR-FU-10004091,262.864,7,0.2,69.0018,2021-11-15,2021-11-18
3155,CA-2014-150497,Standard Class,SM-20950,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,735.98,2,0.0,331.191,2023-06-21,2023-06-25
3156,CA-2011-128986,Second Class,GH-14410,Glendale,Arizona,85301,West,OFF-PA-10001289,93.024,3,0.2,33.7212,2020-07-03,2020-07-05
3157,CA-2012-139584,Standard Class,EM-13810,New York City,New York,10009,East,FUR-TA-10001539,284.364,2,0.4,-75.8304,2021-07-24,2021-07-28
3158,CA-2012-139584,Standard Class,EM-13810,New York City,New York,10009,East,TEC-AC-10001266,26.0,2,0.0,11.7,2021-07-24,2021-07-28
3159,US-2013-162677,First Class,DB-13210,Jacksonville,North Carolina,28540,South,OFF-ST-10001291,67.64,5,0.2,5.9185,2022-02-27,2022-02-28
3160,US-2013-162677,First Class,DB-13210,Jacksonville,North Carolina,28540,South,TEC-AC-10001314,119.976,3,0.2,-17.9964,2022-02-27,2022-02-28
